2005Natur.436..230K,keck,,HIRES,0
2005Natur.436..363S,keck,,LWS,0
2005Natur.436..670W,keck,,AO|NGS|NIRC2,0
2005Natur.438..988B,keck,,LRIS,0
2005NewAR..49..209C,keck,,DEIMOS,0
2005NuPhA.758..197F,keck,,HIRES,0
2005NuPhA.758..332S,keck,,HIRES,0
2005PASP..117..132R,keck,,LRIS,0
2005PASP..117..553V,keck,,LRIS,0
2005PASP..117..657W,keck,,HIRES,0
2005Sci...307..696O,keck,,LWS,0
2005Sci...308.1284M,keck,,LRIS,0
2005Sci...310..265M,keck,,HIRES,0
2005Sci...310..270M,keck,,NIRSPEC,0
2005Sci...310..477R,keck,,AO|NGS|NIRC2,0
2006A&A...445...93D,keck,,HIRES,0
2006A&A...445..143C,keck,,LRIS,0
2006A&A...446..485G,keck,,LRIS,0
2006A&A...447...31A,keck,,DEIMOS|LRIS,0
2006A&A...448..893L,keck,,LRIS,0
2006A&A...449....9R,keck,,HIRES,0
2006A&A...449..417S,keck,,HIRES,0
2006A&A...450..295B,keck,,ESI|LRIS|NIRC,0
2006A&A...451..651J,keck,,HIRES,0
2006A&A...451..851V,keck,,LRIS,0
2006A&A...453.1051K,keck,,HIRES,0
2006A&A...454..453D,keck,,ESI,0
2006A&A...454..493L,keck,,LRIS,0
2006A&A...455...73F,keck,,HIRES,0
2006A&A...455...91F,keck,,HIRES,0
2006A&A...456..535S,keck,,LWS,0
2006A&A...457L...9D,keck,,LWS|NIRC,0
2006A&A...458..427J,keck,,HIRES,0
2006A&A...458..461K,keck,,AO|NIRC2|NGS,0
2006AJ....131....1H,keck,,ESI|LRIS,0
2006AJ....131...24S,keck,,HIRES,0
2006AJ....131...41P,keck,,NIRC,0
2006AJ....131...70L,keck,,AO|OSIRIS,0
2006AJ....131..185R,keck,,ESI|NIRSPEC,0
2006AJ....131..332G,keck,,DEIMOS,0
2006AJ....131..455D,keck,,HIRES,0
2006AJ....131..512C,keck,,NIRSPEC,0
2006AJ....131..814B,keck,,LRIS,0
2006AJ....131..960S,keck,,LRIS,0
2006AJ....131.1057S,keck,,HIRES,0
2006AJ....131.1203F,keck,,ESI,0
2006AJ....131.1253E,keck,,LWS|MIRLIN,0
2006AJ....131.1530H,keck,,HIRES,0
2006AJ....131.1648B,keck,,LRIS,0
2006AJ....131.1806R,keck,,HIRES,0
2006AJ....131.1934I,keck,,ESI|NIRC,0
2006AJ....131.1948W,keck,,ESI,0
2006AJ....131.2216H,keck,,NIRSPEC,0
2006AJ....131.2274S,keck,,HIRES,0
2006AJ....131.2497G,keck,,DEIMOS,0
2006AJ....131.2877L,keck,,AO|NIRC2|NGS,0
2006AJ....131.2949S,keck,,HIRES,0
2006AJ....131.3131E,keck,,HIRES,0
2006AJ....132..117F,keck,,ESI,0
2006AJ....132..137C,keck,,HIRES,0
2006AJ....132..189J,keck,,LRIS,0
2006AJ....132..663B,keck,,HIRES,0
2006AJ....132..823C,keck,,DEIMOS,0
2006AJ....132..976R,keck,,ESI,0
2006AJ....132.1126N,keck,,DEIMOS|LRIS,0
2006AJ....132.1763H,keck,,HIRES,0
2006AJ....132.2099N,keck,,HIRES,0
2006AJ....132.2159W,keck,,DEIMOS,0
2006AJ....132.2618S,keck,,AO|NIRC2|NGS,0
2006AN....327..171I,keck,,LRIS,0
2006ARA&A..44..193B,keck,,HIRES|LRIS,0
2006ARA&A..44..415F,keck,,ESI|HIRES,0
2006ApJ...636...83L,keck,,ESI|HIRES,0
2006ApJ...636..134B,keck,,DEIMOS|NIRSPEC,0
2006ApJ...636..575S,keck,,LRIS,0
2006ApJ...636..592L,keck,,DEIMOS,0
2006ApJ...636..821F,keck,,HIRES,0
2006ApJ...636..932M,keck,,LWS,0
2006ApJ...636.1020M,keck,,AO|HIRES|NIRC2,0
2006ApJ...636.1067W,keck,,LWS,0
2006ApJ...636L...9C,keck,,LRIS,0
2006ApJ...636L.145L,keck,,NIRSPEC,0
2006ApJ...637...74A,keck,,LRIS,0
2006ApJ...637..227C,keck,,DEIMOS,0
2006ApJ...637..648S,keck,,HIRES|LRIS,0
2006ApJ...637.1094F,keck,,HIRES,0
2006ApJ...637L.133E,keck,,AO|IF|NGS,0
2006ApJ...638...27L,keck,,HIRES,0
2006ApJ...638...45P,keck,,HIRES,0
2006ApJ...638..354B,keck,,LRIS,0
2006ApJ...638..603C,keck,,LRIS,0
2006ApJ...638..668C,keck,,DEIMOS,0
2006ApJ...638..987L,keck,,NIRSPEC,0
2006ApJ...638.1004A,keck,,HIRES,0
2006ApJ...639...81M,keck,,LRIS,0
2006ApJ...639..120C,keck,,LRIS,0
2006ApJ...639..331G,keck,,LRIS,0
2006ApJ...639..766P,keck,,HIRES,0
2006ApJ...639..816E,keck,,LRIS,0
2006ApJ...639.1120K,keck,,LRIS,0
2006ApJ...639L..43B,keck,,AO|LGS|NIRC2,0
2006ApJ...640...69B,keck,,HIRES,0
2006ApJ...640..625R,keck,,LWS,0
2006ApJ...640L..87B,keck,,NIRC,0
2006ApJ...640L.123M,keck,,DEIMOS,0
2006ApJ...641..133D,keck,,DEIMOS,0
2006ApJ...641..190M,keck,,HIRES,0
2006ApJ...641..268K,keck,,DEIMOS,0
2006ApJ...641..383G,keck,,NIRSPEC,0
2006ApJ...641..547M,keck,,AO|IF|NGS,0
2006ApJ...641..891T,keck,,NIRSPEC,0
2006ApJ...641.1039F,keck,,LRIS,0
2006ApJ...641.1178L,keck,,HIRES,0
2006ApJ...641L..97M,keck,,DEIMOS,0
2006ApJ...641L.133M,keck,,HIRES,0
2006ApJ...641L.145J,keck,,HIRES,0
2006ApJ...642....1C,keck,,LRIS,0
2006ApJ...642...30F,keck,,LRIS|ESI,0
2006ApJ...642..653S,keck,,LRIS,0
2006ApJ...642..673P,keck,,LRIS,0
2006ApJ...642..720J,keck,,LRIS,0
2006ApJ...642..979B,keck,,LRIS,0
2006ApJ...642..989P,keck,,DEIMOS|ESI|LRIS,0
2006ApJ...642L.123H,keck,,LRIS,0
2006ApJ...642L.145K,keck,,AO|LGS|OSIRIS,0
2006ApJ...643..112L,keck,,ESI,0
2006ApJ...643..128W,keck,,LRIS,0
2006ApJ...643..284B,keck,,LRIS,0
2006ApJ...643..484R,keck,,HIRES,0
2006ApJ...643..764M,keck,,LRIS,0
2006ApJ...644...30B,keck,,LRIS,0
2006ApJ...644..497R,keck,,HIRES,0
2006ApJ...644..510W,keck,,HIRES,0
2006ApJ...644..671C,keck,,DEIMOS,0
2006ApJ...644..759M,keck,,DEIMOS|LRIS,0
2006ApJ...644..792R,keck,,LRIS,0
2006ApJ...644..813E,keck,,LRIS|NIRSPEC,0
2006ApJ...644.1056K,keck,,NIRC,0
2006ApJ...644.1183S,keck,,AO|NIRC2|NIRSPEC|NGS,0
2006ApJ...644.1237O,keck,,NIRSPEC,0
2006ApJ...644.1326H,keck,,AO|NGS|NIRC2,0
2006ApJ...644L..49G,keck,,ESI,0
2006ApJ...644L..63K,keck,,LRIS,0
2006ApJ...644L..71S,keck,,LWS,0
2006ApJ...644L..75M,keck,,NIRSPEC,0
2006ApJ...645...44K,keck,,NIRSPEC,0
2006ApJ...645...55R,keck,,HIRES,0
2006ApJ...645..450F,keck,,LRIS,0
2006ApJ...645..613I,keck,,HIRES,0
2006ApJ...645..841N,keck,,LRIS,0
2006ApJ...645..900W,keck,,ESI|LRIS,0
2006ApJ...645.1272P,keck,,AO|LWS|NIRC2|NGS,0
2006ApJ...645L...5G,keck,,LRIS,0
2006ApJ...646..107E,keck,,LRIS|NIRC|NIRSPEC,0
2006ApJ...646..133M,keck,,LRIS,0
2006ApJ...646..319E,keck,,NIRSPEC,0
2006ApJ...646..342R,keck,,NIRSPEC,0
2006ApJ...646..358P,keck,,ESI|HIRES,0
2006ApJ...646..499O,keck,,NIRSPEC,0
2006ApJ...646..505B,keck,,HIRES,0
2006ApJ...646..730J,keck,,ESI|LRIS,0
2006ApJ...646..858S,keck,,HIRES,0
2006ApJ...646L..13S,keck,,DEIMOS,0
2006ApJ...646L..45B,keck,,LRIS,0
2006ApJ...647...13D,keck,,LRIS,0
2006ApJ...647..128E,keck,,LRIS|NIRSPEC,0
2006ApJ...647..222M,keck,,ESI,0
2006ApJ...647..432R,keck,,AO|NGS|NIRSPAO|NIRSPEC,0
2006ApJ...647..552S,keck,,LRIS,0
2006ApJ...647..600J,keck,,HIRES,0
2006ApJ...647..853W,keck,,DEIMOS,0
2006ApJ...647..934S,keck,,DEIMOS|LRIS,0
2006ApJ...647..946S,keck,,DEIMOS|LRIS,0
2006ApJ...647.1040C,keck,,ESI|LRIS|NIRC,0
2006ApJ...647.1393L,keck,,AO|LGS|NIRC2,0
2006ApJ...647.1405Z,keck,,NIRSPEC,0
2006ApJ...647.1517S,keck,,AO|LGS|NIRC2,0
2006ApJ...647L..25M,keck,,DEIMOS,0
2006ApJ...647L..99D,keck,,DEIMOS,0
2006ApJ...647L.127M,keck,,AO|IF|NGS,0
2006ApJ...647L.135V,keck,,NIRSPEC,0
2006ApJ...648....7K,keck,,DEIMOS,0
2006ApJ...648...95P,keck,,HIRES,0
2006ApJ...648..250C,keck,,LRIS,0
2006ApJ...648..268B,keck,,DEIMOS,0
2006ApJ...648..299S,keck,,LRIS,0
2006ApJ...648..389K,keck,,DEIMOS,0
2006ApJ...648..868S,keck,,LRIS,0
2006ApJ...648L..89D,keck,,LRIS,0
2006ApJ...648L..93P,keck,,HIRES,0
2006ApJ...648L..97P,keck,,HIRES,0
2006ApJ...649..389P,keck,,AO|LGS|NIRC2,0
2006ApJ...649..428S,keck,,HIRES,0
2006ApJ...649..436E,keck,,HIRES,0
2006ApJ...649..553R,keck,,NIRSPEC,0
2006ApJ...649L..61O,keck,,HIRES,0
2006ApJ...650..272P,keck,,HIRES,0
2006ApJ...650..510A,keck,,LRIS,0
2006ApJ...650..706S,keck,,ESI|LRIS,0
2006ApJ...650L..87V,keck,,NIRSPEC,0
2006ApJ...651...61H,keck,,LRIS,0
2006ApJ...651..101W,keck,,NIRC,0
2006ApJ...651..120B,keck,,DEIMOS,0
2006ApJ...651..667F,keck,,ESI|LRIS,0
2006ApJ...651..688S,keck,,LRIS|NIRC|NIRSPEC,0
2006ApJ...651..713T,keck,,NIRSPEC,0
2006ApJ...651..791B,keck,,DEIMOS|LRIS,0
2006ApJ...651.1166M,keck,,AO|NIRC2|NGS,0
2006ApJ...651L..61O,keck,,HIRES,0
2006ApJ...651L..93S,keck,,DEIMOS,0
2006ApJ...652..157M,keck,,ESI,0
2006ApJ...652..313B,keck,,ESI,0
2006ApJ...652..323B,keck,,DEIMOS,0
2006ApJ...652..576D,keck,,ESI,0
2006ApJ...652..709H,keck,,ESI,0
2006ApJ...652..994C,keck,,LRIS,0
2006ApJ...652.1188G,keck,,DEIMOS,0
2006ApJ...653..159K,keck,,LRIS,0
2006ApJ...653..255C,keck,,DEIMOS,0
2006ApJ...653..700S,keck,,HIRES,0
2006ApJ...653..774B,keck,,NIRSPEC,0
2006ApJ...653..788B,keck,,NIRSPEC,0
2006ApJ...653.1004R,keck,,LRIS,0
2006ApJ...653.1027W,keck,,DEIMOS|LRIS,0
2006ApJ...653.1049W,keck,,DEIMOS|LRIS,0
2006ApJ...653L..21C,keck,,HIRES,0
2006ApJ...653L..25G,keck,,DEIMOS,0
2006ApJ...653L..69W,keck,,HIRES,0
2006ApJ...653L.113K,keck,,AO|LGS|NIRC2,0
2006ApJS..165...19E,keck,,DEIMOS|LRIS,0
2006ApJS..166...69S,keck,,DEIMOS|LRIS,0
2006ApJS..166..585B,keck,,NIRC,0
2006ChJAS...6a.335P,keck,,LRIS,0
2006Icar..180..176C,keck,,NIRSPEC,0
2006Icar..180..186D,keck,,AO|NIRC2|NGS,0
2006Icar..182....1S,keck,,HIRES,0
2006Icar..182..202S,keck,,AO|NGS|NIRSPAO|NIRSPEC,0
2006Icar..182..224S,keck,,AO|NIRC2|NGS,0
2006Icar..184..255D,keck,,NIRSPEC,0
2006Icar..184..517S,keck,,AO|NIRC2|OSIRIS|NGS,0
2006Icar..185...39M,keck,,AO|NGS|NIRC2,0
2006Icar..185..403W,keck,,AO|NGS|NIRSPAO|NIRSPEC,0
2006Icar..185..476K,keck,,NIRSPEC,0
2006JGRE..111.7S05D,keck,,AO|NGS|NIRC2,0
2006MNRAS.366.1230F,keck,,LRIS,0
2006MNRAS.367..139A,keck,,ESI,0
2006MNRAS.367..541C,keck,,LWS,0
2006MNRAS.367L..69M,keck,,DEIMOS,0
2006MNRAS.368..895C,keck,,LRIS,0
2006MNRAS.368.1169P,keck,,ESI|LRIS,0
2006MNRAS.368L..10L,keck,,NIRSPEC,0
2006MNRAS.369..156P,keck,,DEIMOS|LRIS,0
2006MNRAS.369..390M,keck,,LRIS,0
2006MNRAS.369.1103H,keck,,LRIS,0
2006MNRAS.369.1303H,keck,,LRIS,0
2006MNRAS.369.1375T,keck,,LRIS,0
2006MNRAS.370..198C,keck,,DEIMOS,0
2006MNRAS.370.1401G,keck,,ESI|HIRES,0
2006MNRAS.370.1429S,keck,,ESI,0
2006MNRAS.370.1585I,keck,,LRIS,0
2006MNRAS.371..221G,keck,,DEIMOS|LRIS,0
2006MNRAS.371..465S,keck,,NIRSPEC,0
2006MNRAS.371..739K,keck,,LRIS,0
2006MNRAS.371.1459T,keck,,LRIS,0
2006MNRAS.372.1531S,keck,,LRIS,0
2006MNRAS.373..217L,keck,,LRIS,0
2006MNRAS.373.1531C,keck,,NIRC,0
2006MNRAS.373L..70I,keck,,DEIMOS,0
2006Natur.439..565M,keck,,AO|LGS|NIRC2,0
2006Natur.440..505L,keck,,LRIS,0
2006Natur.440.1145H,keck,,DEIMOS,0
2006Natur.443..308H,keck,,LRIS,0
2006Natur.444.1047F,keck,,LRIS,0
2006NewAR..50...35C,keck,,LRIS,0
2006NewAR..50..140D,keck,,ESI,0
2006NewAR..50..362L,keck,,AO|OSIRIS|LGS|NGS,0
2006NewAR..50..650C,keck,,ESI|LRIS,0
2006NewAR..50..694S,keck,,LRIS,0
2006PASJ...58..313S,keck,,DEIMOS,0
2006PASP..118..124B,keck,,LRIS,0
2006PASP..118..297W,keck,,AO|LGS|NIRC2,0
2006PASP..118..310V,keck,,AO|LGS|NIRC2,0
2006PASP..118..611G,keck,,AO|NIRC2|LGS,0
2006PASP..118..617R,keck,,HIRES,0
2006PASP..118..722C,keck,,LRIS,0
2006PASP..118.1077H,keck,,ESI,0
2006PASP..118.1249B,keck,,HIRES,0
2006PASP..118.1361S,keck,,LRIS,0
2006PASP..118.1685B,keck,,HIRES,0
2006Sci...311..194P,keck,,AO|IF|NGS,0
2006Sci...312...92D,keck,,AO|NGS|NIRC2,0
2006Sci...313..935T,keck,,NIRC,0
2007A&A...461..823V,keck,,LRIS|LRIS,0
2007A&A...464..119C,keck,,AO|IF|NGS,0
2007A&A...464..299G,keck,,HIRES,0
2007A&A...464L..61F,keck,,HIRES,0
2007A&A...466L..13R,keck,,HIRES,0
2007A&A...467..565B,keck,,LRIS,0
2007A&A...467.1253H,keck,,HIRES,0
2007A&A...468L...5B,keck,,NIRSPEC,0
2007A&A...470..497K,keck,,LRIS,0
2007A&A...471..467B,keck,,ESI|LRIS,0
2007A&A...471..499M,keck,,LRIS,0
2007A&A...471L...5R,keck,,HIRES,0
2007A&A...472..537C,keck,,HIRES,0
2007A&A...473..239K,keck,,HIRES,0
2007A&A...474..591W,keck,,HIRES,0
2007A&A...474..815M,keck,,LRIS,0
2007A&A...476.1205D,keck,,ESI,0
2007AJ....133...58K,keck,,LRIS,0
2007AJ....133..130G,keck,,LRIS,0
2007AJ....133..162H,keck,,NIRSPEC,0
2007AJ....133..186L,keck,,ESI,0
2007AJ....133..206I,keck,,ESI,0
2007AJ....133..284B,keck,,NIRC|NIRSPEC,0
2007AJ....133..420O,keck,,NIRSPEC,0
2007AJ....133..439C,keck,,LRIS,0
2007AJ....133..568A,keck,,NIRSPEC,0
2007AJ....133..639G,keck,,LWS,0
2007AJ....133..757H,keck,,NIRSPEC,0
2007AJ....133.1085B,keck,,ESI,0
2007AJ....133.1490W,keck,,LRIS,0
2007AJ....133.1722E,keck,,ESI,0
2007AJ....133.2008K,keck,,AO|NIRC|NIRC2|NGS,0
2007AJ....133.2015S,keck,,LRIS,0
2007AJ....133.2320S,keck,,AO|LGS|NIRC2,0
2007AJ....133.2607R,keck,,ESI|LRIS|NIRSPEC,0
2007AJ....133.2679H,keck,,HIRES,0
2007AJ....133.2709M,keck,,AO|LGS|NIRC2,0
2007AJ....134..241J,keck,,HIRES,0
2007AJ....134..391C,keck,,LRIS,0
2007AJ....134..411M,keck,,NIRC,0
2007AJ....134..516S,keck,,NIRSPEC,0
2007AJ....134..637H,keck,,AO|NGS|NIRC2,0
2007AJ....134..668A,keck,,ESI|LRIS,0
2007AJ....134..749B,keck,,HIRES,0
2007AJ....134..846S,keck,,HIRES,0
2007AJ....134.1276W,keck,,HIRES,0
2007AJ....134.1634M,keck,,HIRES,0
2007AJ....134.1916T,keck,,HIRES,0
2007AJ....134.2046J,keck,,LRIS,0
2007AJ....134.2328B,keck,,HIRES,0
2007AN....328..653K,keck,,DEIMOS,0
2007Ap&SS.311..305D,keck,,LRIS|NIRSPEC,0
2007ApJ...654..115C,keck,,DEIMOS,0
2007ApJ...654..153C,keck,,DEIMOS,0
2007ApJ...654..764B,keck,,DEIMOS|LRIS,0
2007ApJ...654..878B,keck,,LRIS,0
2007ApJ...654L..33S,keck,,LRIS|NIRC|NIRSPEC,0
2007ApJ...654L..77E,keck,,AO|IF|NGS,0
2007ApJ...655...30V,keck,,LRIS,0
2007ApJ...655..735H,keck,,LRIS,0
2007ApJ...655.1033M,keck,,NIRC,0
2007ApJ...655.1172T,keck,,NIRC,0
2007ApJ...655L..33J,keck,,HIRES,0
2007ApJ...655L.105S,keck,,NIRSPEC,0
2007ApJ...656....1L,keck,,LRIS|NIRSPEC,0
2007ApJ...656..186B,keck,,LRIS,0
2007ApJ...656..372G,keck,,AO|LGS|NIRC2,0
2007ApJ...656..505M,keck,,AO|OSIRIS|NGS,0
2007ApJ...656..552B,keck,,HIRES,0
2007ApJ...656..666O,keck,,ESI,0
2007ApJ...656.1121R,keck,,HIRES,0
2007ApJ...656.1150S,keck,,AO|NGS|NIRC2,0
2007ApJ...657..241K,keck,,DEIMOS,0
2007ApJ...657..338P,keck,,AO|NGS|NIRSPAO|NIRSPEC,0
2007ApJ...657..533W,keck,,HIRES,0
2007ApJ...657..738L,keck,,DEIMOS,0
2007ApJ...657..897K,keck,,NIRSPEC,0
2007ApJ...657L.105F,keck,,LRIS|DEIMOS,0
2007ApJ...658...78W,keck,,AO|LGS|OSIRIS,0
2007ApJ...658..410S,keck,,ESI,0
2007ApJ...658..520L,keck,,AO|IF|NGS,0
2007ApJ...658..778Y,keck,,LRIS,0
2007ApJ...658..865J,keck,,LRIS,0
2007ApJ...658.1217M,keck,,NIRSPEC,0
2007ApJ...658.1312M,keck,,HIRES,0
2007ApJ...658L..95B,keck,,DEIMOS,0
2007ApJ...659...84S,keck,,DEIMOS,0
2007ApJ...659...98R,keck,,DEIMOS,0
2007ApJ...659..685B,keck,,NIRSPEC,0
2007ApJ...659..931B,keck,,DEIMOS,0
2007ApJ...659.1138M,keck,,DEIMOS,0
2007ApJ...659.1241R,keck,,NIRC,0
2007ApJ...659.1536R,keck,,NIRC,0
2007ApJ...659L..13O,keck,,LRIS,0
2007ApJ...659L..25M,keck,,HIRES,0
2007ApJ...659L.161C,keck,,HIRES,0
2007ApJ...660...47D,keck,,LRIS,0
2007ApJ...660...62K,keck,,DEIMOS,0
2007ApJ...660...81M,keck,,DEIMOS,0
2007ApJ...660..288P,keck,,AO|NGS|NIRC2,0
2007ApJ...660..461B,keck,,NIRSPEC,0
2007ApJ...660..504B,keck,,ESI|LRIS|NIRC,0
2007ApJ...660..923M,keck,,ESI,0
2007ApJ...660.1428K,keck,,LRIS,0
2007ApJ...660.1492C,keck,,AO|LGS|NIRC|NIRC2|NIRSPEC,0
2007ApJ...660.1572G,keck,,NIRSPEC,0
2007ApJ...660L...1D,keck,,DEIMOS,0
2007ApJ...660L...7K,keck,,DEIMOS,0
2007ApJ...660L..11N,keck,,DEIMOS,0
2007ApJ...660L..15G,keck,,DEIMOS,0
2007ApJ...660L..19P,keck,,DEIMOS,0
2007ApJ...660L..23G,keck,,DEIMOS,0
2007ApJ...660L..27F,keck,,DEIMOS,0
2007ApJ...660L..31M,keck,,DEIMOS,0
2007ApJ...660L..35K,keck,,DEIMOS,0
2007ApJ...660L..39W,keck,,DEIMOS,0
2007ApJ...660L..43N,keck,,DEIMOS,0
2007ApJ...660L..47N,keck,,DEIMOS,0
2007ApJ...660L..51L,keck,,DEIMOS,0
2007ApJ...660L..55C,keck,,DEIMOS,0
2007ApJ...660L..59W,keck,,DEIMOS,0
2007ApJ...660L..65L,keck,,DEIMOS|LRIS,0
2007ApJ...660L..73S,keck,,DEIMOS,0
2007ApJ...660L.105C,keck,,LRIS,0
2007ApJ...661..368W,keck,,MIRLIN,0
2007ApJ...661..437K,keck,,NIRSPEC,0
2007ApJ...661..477V,keck,,LRIS,0
2007ApJ...661..496M,keck,,NGS|AO|NIRC2,0
2007ApJ...661..714C,keck,,ESI|HIRES|LRIS,0
2007ApJ...661..750T,keck,,LRIS,0
2007ApJ...661..892M,keck,,LRIS,0
2007ApJ...661..982S,keck,,LRIS,0
2007ApJ...661.1152F,keck,,HIRES,0
2007ApJ...661L..85K,keck,,AO|NIRC2|NGS,0
2007ApJ...661L..97B,keck,,NIRSPEC,0
2007ApJ...662...72B,keck,,HIRES,0
2007ApJ...662..272V,keck,,AO|LGS|NIRC2,0
2007ApJ...662..574M,keck,,AO|NGS|NIRC2,0
2007ApJ...662..651I,keck,,LWS,0
2007ApJ...662..781R,keck,,LRIS|NIRSPEC,0
2007ApJ...662..909K,keck,,HIRES,0
2007ApJ...662..923G,keck,,ESI,0
2007ApJ...662.1059H,keck,,NIRSPEC,0
2007ApJ...662L...1D,keck,,LRIS,0
2007ApJ...662L..79C,keck,,DEIMOS,0
2007ApJ...663...10S,keck,,NIRSPEC,0
2007ApJ...663..204B,keck,,NIRSPEC,0
2007ApJ...663..394K,keck,,NIRC,0
2007ApJ...663..420C,keck,,HIRES|DEIMOS,0
2007ApJ...663..516D,keck,,LWS|NIRC,0
2007ApJ...663..677S,keck,,NIRSPEC,0
2007ApJ...663..844M,keck,,NIRSPEC,0
2007ApJ...663..960S,keck,,DEIMOS,0
2007ApJ...663.1187H,keck,,LRIS,0
2007ApJ...663.1285J,keck,,NIRC,0
2007ApJ...663L..37O,keck,,HIRES,0
2007ApJ...663L..73G,keck,,LRIS,0
2007ApJ...664..181B,keck,,LRIS,0
2007ApJ...664..474R,keck,,LRIS,0
2007ApJ...664.1102K,keck,,HIRES,0
2007ApJ...664.1167K,keck,,AO|LGS|NIRC2,0
2007ApJ...664.1190S,keck,,HIRES,0
2007ApJ...665..265F,keck,,LRIS,0
2007ApJ...665..744P,keck,,HIRES,0
2007ApJ...665..767R,keck,,HIRES,0
2007ApJ...665..785J,keck,,HIRES,0
2007ApJ...665..921F,keck,,LRIS,0
2007ApJ...665.1067M,keck,,DEIMOS,0
2007ApJ...665.1381A,keck,,HIRES,0
2007ApJ...665L...5B,keck,,DEIMOS,0
2007ApJ...665L.119R,keck,,NIRSPEC,0
2007ApJ...665L.135C,keck,,AO|LGS|NIRC2,0
2007ApJ...665L.167W,keck,,HIRES,0
2007ApJ...666..267P,keck,,ESI|HIRES|LRIS,0
2007ApJ...666..346B,keck,,DEIMOS|LRIS,0
2007ApJ...666..674M,keck,,DEIMOS|ESI|LRIS,0
2007ApJ...666..694W,keck,,DEIMOS|ESI|LRIS,0
2007ApJ...666..716D,keck,,DEIMOS|ESI|LRIS,0
2007ApJ...666..794F,keck,,DEIMOS,0
2007ApJ...666.1116S,keck,,DEIMOS,0
2007ApJ...666.1205Z,keck,,NIRSPEC,0
2007ApJ...666L.121T,keck,,HIRES,0
2007ApJ...667..117T,keck,,LRIS,0
2007ApJ...667..549W,keck,,HIRES,0
2007ApJ...667..673G,keck,,ESI|LRIS,0
2007ApJ...667..760Z,keck,,DEIMOS,0
2007ApJ...667..826P,keck,,DEIMOS,0
2007ApJ...667..900H,keck,,AO|LGS|NIRC2,0
2007ApJ...667.1185L,keck,,ESI,0
2007ApJ...667.1196B,keck,,HIRES,0
2007ApJ...667.1267S,keck,,HIRES,0
2007ApJ...667L.195M,keck,,HIRES,0
2007ApJ...668...23P,keck,,LRIS|LRIS|NIRSPEC,0
2007ApJ...668..168G,keck,,NIRSPEC,0
2007ApJ...668..245G,keck,,DEIMOS,0
2007ApJ...668..643L,keck,,LRIS,0
2007ApJ...668..738V,keck,,LRIS,0
2007ApJ...668..756V,keck,,LRIS,0
2007ApJ...668..853K,keck,,DEIMOS,0
2007ApJ...668L..31M,keck,,LRIS,0
2007ApJ...668L..99Q,keck,,LRIS,0
2007ApJ...669..135M,keck,,HIRES,0
2007ApJ...669..241M,keck,,ESI|DEIMOS|LRIS,0
2007ApJ...669..801C,keck,,LRIS,0
2007ApJ...669..929L,keck,,AO|LGS|OSIRIS,0
2007ApJ...669.1072E,keck,,AO|IF|NIRSPEC|NGS,0
2007ApJ...669.1336F,keck,,HIRES,0
2007ApJ...669L..97L,keck,,LRIS,0
2007ApJ...670...15R,keck,,ESI|LRIS|NIRSPEC,0
2007ApJ...670..190H,keck,,DEIMOS|LRIS,0
2007ApJ...670..313S,keck,,DEIMOS,0
2007ApJ...670..499P,keck,,AO|LGS|OSIRIS,0
2007ApJ...670..536F,keck,,AO|NGS|NIRC2,0
2007ApJ...670..747K,keck,,HIRES,0
2007ApJ...670..826B,keck,,HIRES,0
2007ApJ...670..833J,keck,,HIRES,0
2007ApJ...670.1000H,keck,,DEIMOS,0
2007ApJ...670.1214B,keck,,AO|IF|NGS,0
2007ApJ...670.1275L,keck,,LRIS,0
2007ApJ...670.1391R,keck,,HIRES,0
2007ApJ...670L...9M,keck,,DEIMOS,0
2007ApJ...670L..29B,keck,,NIRSPEC,0
2007ApJ...670L..41K,keck,,HIRES,0
2007ApJ...670L..49S,keck,,NIRSPEC,0
2007ApJ...670L.113W,keck,,HIRES,0
2007ApJ...671..748K,keck,,LRIS,0
2007ApJ...671..781D,keck,,NIRSPEC,0
2007ApJ...671..872Z,keck,,HIRES|LRIS|NIRSPEC,0
2007ApJ...671.1196M,keck,,AO|LGS|NIRC2,0
2007ApJ...671.1227D,keck,,DEIMOS,0
2007ApJ...671.1388D,keck,,AO|NGS|NIRSPEC|NIRSPAO|NIRC2,0
2007ApJ...671.1446H,keck,,LRIS,0
2007ApJ...671.1503M,keck,,DEIMOS,0
2007ApJ...671.1591I,keck,,DEIMOS,0
2007ApJ...671.2017R,keck,,LWS|NIRC,0
2007ApJ...671L..25S,keck,,HIRES,0
2007ApJS..168..231P,keck,,HIRES,0
2007ApJS..168..297T,keck,,HIRES,0
2007ApJS..169..430R,keck,,HIRES,0
2007ApJS..171....1M,keck,,HIRES,0
2007ApJS..171...29P,keck,,ESI|HIRES,0
2007ApJS..172..320K,keck,,DEIMOS,0
2007ApJS..172..545R,keck,,DEIMOS,0
2007ApJS..173..471M,keck,,DEIMOS,0
2007GeoRL..34.9104J,keck,,NIRC,0
2007Icar..186..291H,keck,,AO|NGS|NIRC2,0
2007Icar..187..144M,keck,,HIRES,0
2007Icar..187..156C,keck,,HIRES,0
2007Icar..187..240D,keck,,NIRSPEC,0
2007Icar..187..482D,keck,,AO|LGS|NIRC2,0
2007Icar..188..224G,keck,,NIRSPEC,0
2007Icar..189..401L,keck,,AO|NGS|NIRSPAO|NIRSPEC,0
